phone_brand,phone_model,price_usd,storage,ram,launch_date,dimensions,weight,display_type,display_size,display_resolution,os,nfc,usb,battery,colors,video,chipset,cpu,gpu,year,foldable,ppi_density,price_range,os_type,os_version,battery_size,colors_available,chip_company,cpu_core,gpu_company,fingerprint,video_resolution
samsung,Samsung Galaxy S24,469.98,256,8,1/24/2024,147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in),167,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.2,1080 x 2340,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",4000,"Onyx Black, Marble Grey, Cobalt Violet, Amber Yellow, Jade Green, Sandstone Orange, Sapphire Blue","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China,8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz) - USA/Canada/China,1/1/2024,0,416,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy S24,719.99,256,8,1/24/2024,147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in),167,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.2,1080 x 2340,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",4000,"Onyx Black, Marble Grey, Cobalt Violet, Amber Yellow, Jade Green, Sandstone Orange, Sapphire Blue","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China,8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz) - USA/Canada/China,1/1/2024,0,416,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy S24,779.99,512,8,1/24/2024,147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in),167,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.2,1080 x 2340,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",4000,"Onyx Black, Marble Grey, Cobalt Violet, Amber Yellow, Jade Green, Sandstone Orange, Sapphire Blue","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China,8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz) - USA/Canada/China,1/1/2024,0,416,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy S24,859.99,256,8,1/24/2024,147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in),167,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.2,1080 x 2340,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",4000,"Onyx Black, Marble Grey, Cobalt Violet, Amber Yellow, Jade Green, Sandstone Orange, Sapphire Blue","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China,8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz) - USA/Canada/China,1/1/2024,0,416,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy Z Flip6,1099.99,512,12,7/24/2024,Unfolded: 165.1 x 71.9 x 6.9 mm,187,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.7,1080 x 2640,"Android 14, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4000,"Yellow, Silver Shadow, Mint, Blue, Black, White, Peach","4K@30/60fps, 1080p@60/120/240fps, 720p@960fps, HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,426,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,side,4K
samsung,Samsung Galaxy Z Flip6,1099.99,512,12,7/24/2024,Unfolded: 165.1 x 71.9 x 6.9 mm,187,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.7,1080 x 2640,"Android 14, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4000,"Yellow, Silver Shadow, Mint, Blue, Black, White, Peach","4K@30/60fps, 1080p@60/120/240fps, 720p@960fps, HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,426,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,side,4K
samsung,Samsung Galaxy Z Fold6,1899.99,512,12,7/24/2024,Unfolded: 153.5 x 132.6 x 5.6 mm,239,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",7.6,1856 x 2160,"Android 14, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Navy, Silver Shadow, Pink, Black, White","8K@30fps, 4K@60fps, 1080p@60/120/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,374,high price,Android,14,Medium,5,Qualcomm,8-core,Adreno,side,8K
samsung,Samsung Galaxy Z Fold6,1899.99,1000,12,7/24/2024,Unfolded: 153.5 x 132.6 x 5.6 mm,239,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",7.6,1856 x 2160,"Android 14, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Navy, Silver Shadow, Pink, Black, White","8K@30fps, 4K@60fps, 1080p@60/120/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,374,high price,Android,14,Medium,5,Qualcomm,8-core,Adreno,side,8K
samsung,Samsung Galaxy Z Fold6,1899.99,512,12,7/24/2024,Unfolded: 153.5 x 132.6 x 5.6 mm,239,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",7.6,1856 x 2160,"Android 14, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Navy, Silver Shadow, Pink, Black, White","8K@30fps, 4K@60fps, 1080p@60/120/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,374,high price,Android,14,Medium,5,Qualcomm,8-core,Adreno,side,8K
samsung,Samsung Galaxy Z Fold6,2019.99,1000,12,7/24/2024,Unfolded: 153.5 x 132.6 x 5.6 mm,239,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",7.6,1856 x 2160,"Android 14, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Navy, Silver Shadow, Pink, Black, White","8K@30fps, 4K@60fps, 1080p@60/120/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,374,high price,Android,14,Medium,5,Qualcomm,8-core,Adreno,side,8K
samsung,Samsung Galaxy A06,125,128,6,8/22/2024,167.3 x 77.3 x 8 mm (6.59 x 3.04 x 0.31 in),189,PLS LCD,6.7,720 x 1600,"Android 14, up to 2 major Android upgrades",0,USB Type-C 2.0,5000,"Blue, Gold, White",1080p@30/60fps,Mediatek Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,1/1/2024,0,262,low price,Android,14,Large,3,Mediatek,Octa-core,Mali,side,1080p
samsung,Samsung Galaxy S24 FE,649.99,256,8,10/3/2024,162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in),213,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1900 nits (peak)",6.7,1080 x 2340,"Android 14, One UI 6.1",1,"USB Type-C 3.2, OTG",4700,"Blue, Graphite, Gray, Mint, Yellow","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps",Exynos 2400e (4 nm),10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz),Xclipse 940,1/1/2024,0,385,medium price,Android,14,Large,5,Exynos,,,under,8K
samsung,Samsung Galaxy S24 FE,709.99,512,8,10/3/2024,162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in),213,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1900 nits (peak)",6.7,1080 x 2340,"Android 14, One UI 6.1",1,"USB Type-C 3.2, OTG",4700,"Blue, Graphite, Gray, Mint, Yellow","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps",Exynos 2400e (4 nm),10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz),Xclipse 940,1/1/2024,0,385,medium price,Android,14,Large,5,Exynos,,,under,8K
samsung,Samsung Galaxy S24 FE,649.99,256,8,10/3/2024,162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in),213,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1900 nits (peak)",6.7,1080 x 2340,"Android 14, One UI 6.1",1,"USB Type-C 3.2, OTG",4700,"Blue, Graphite, Gray, Mint, Yellow","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps",Exynos 2400e (4 nm),10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz),Xclipse 940,1/1/2024,0,385,medium price,Android,14,Large,5,Exynos,,,under,8K
samsung,Samsung Galaxy S24 FE,709.99,512,8,10/3/2024,162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in),213,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1900 nits (peak)",6.7,1080 x 2340,"Android 14, One UI 6.1",1,"USB Type-C 3.2, OTG",4700,"Blue, Graphite, Gray, Mint, Yellow","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps",Exynos 2400e (4 nm),10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz),Xclipse 940,1/1/2024,0,385,medium price,Android,14,Large,5,Exynos,,,under,8K
samsung,Samsung Galaxy A25,159.95,256,8,12/16/2023,161 x 76.5 x 8.3 mm (6.34 x 3.01 x 0.33 in),197,"Super AMOLED, 120Hz, 1000 nits (HBM)",6.5,1080 x 2340,"Android 14, up to 4 major Android upgrades, One UI 6.1",1,USB Type-C 2.0,5000,"Brave Black, Personality Yellow, Fantasy Blue, Optimistic Blue","4K@30fps, 1080p@30fps, gyro-EIS",Exynos 1280 (5 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68,1/1/2023,0,396,medium price,Android,14,Large,4,Exynos,Octa-core,Mali,side,4K
samsung,Samsung Galaxy A15 5G,199.99,128,6,12/16/2023,160.1 x 76.8 x 8.4 mm (6.30 x 3.02 x 0.33 in),200,"Super AMOLED, 90Hz, 800 nits (HBM)",6.5,1080 x 2340,"Android 14, up to 3 major Android upgrades, One UI 6.1",1,USB Type-C 2.0,5000,"Brave Black, Personality Yellow, Magical Blue, Optimistic Blue","1080p@30fps, gyro-EIS",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2023,0,396,medium price,Android,14,Large,4,Mediatek,Octa-core,Mali,side,1080p
samsung,Samsung Galaxy A24 4G,187.49,128,6,5/5/2023,162.1 x 77.6 x 8.3 mm (6.38 x 3.06 x 0.33 in),195,"Super AMOLED, 90Hz, 1000 nits (peak)",6.5,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6",1,USB Type-C 2.0,5000,"Black, Lime Green, Blue gradient, Dark red","1080p@30fps, gyro-EIS",Mediatek Helio G99 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2023,0,396,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
samsung,Samsung Galaxy S24,614.5,512,8,1/24/2024,147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in),167,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.2,1080 x 2340,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",4000,"Onyx Black, Marble Grey, Cobalt Violet, Amber Yellow, Jade Green, Sandstone Orange, Sapphire Blue","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China,8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz) - USA/Canada/China,1/1/2024,0,416,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy A35,249.99,128,8,3/15/2024,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in),209,"Super AMOLED, 120Hz, 1000 nits (HBM)",6.6,1080 x 2340,"Android 14, up to 4 major Android upgrades, One UI 6.1",1,"USB Type-C 2.0, OTG",5000,"Iceblue, Lilac, Navy, Lemon","4K@30fps, 1080p@30/60fps, gyro-EIS",Exynos 1380 (5 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G68 MP5,1/1/2024,0,390,medium price,Android,14,Large,4,Exynos,Octa-core,Mali,under,4K
samsung,Samsung Galaxy Z Fold5,1375,512,12,8/11/2023,Unfolded: 154.9 x 129.9 x 6.1 mm,253,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+",7.6,1812 x 2176,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Icy Blue, Phantom Black, Cream, Gray, Blue","8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,373,high price,Android,13,Medium,5,Qualcomm,Octa-core,Adreno,side,8K
samsung,Samsung Galaxy Z Fold5,880,1000,12,8/11/2023,Unfolded: 154.9 x 129.9 x 6.1 mm,253,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+",7.6,1812 x 2176,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Icy Blue, Phantom Black, Cream, Gray, Blue","8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,373,medium price,Android,13,Medium,5,Qualcomm,Octa-core,Adreno,side,8K
samsung,Samsung Galaxy Z Fold5,1799.99,512,12,8/11/2023,Unfolded: 154.9 x 129.9 x 6.1 mm,253,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+",7.6,1812 x 2176,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Icy Blue, Phantom Black, Cream, Gray, Blue","8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,373,high price,Android,13,Medium,5,Qualcomm,Octa-core,Adreno,side,8K
samsung,Samsung Galaxy A35,399.99,128,8,3/15/2024,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in),209,"Super AMOLED, 120Hz, 1000 nits (HBM)",6.6,1080 x 2340,"Android 14, up to 4 major Android upgrades, One UI 6.1",1,"USB Type-C 2.0, OTG",5000,"Iceblue, Lilac, Navy, Lemon","4K@30fps, 1080p@30/60fps, gyro-EIS",Exynos 1380 (5 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G68 MP5,1/1/2024,0,390,medium price,Android,14,Large,4,Exynos,Octa-core,Mali,under,4K
samsung,Samsung Galaxy A35,248.87,256,8,3/15/2024,161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in),209,"Super AMOLED, 120Hz, 1000 nits (HBM)",6.6,1080 x 2340,"Android 14, up to 4 major Android upgrades, One UI 6.1",1,"USB Type-C 2.0, OTG",5000,"Iceblue, Lilac, Navy, Lemon","4K@30fps, 1080p@30/60fps, gyro-EIS",Exynos 1380 (5 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G68 MP5,1/1/2024,0,390,medium price,Android,14,Large,4,Exynos,Octa-core,Mali,under,4K
samsung,Samsung Galaxy S24+,999.99,512,12,1/24/2024,158.5 x 75.9 x 7.7 mm (6.24 x 2.99 x 0.30 in),196,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.7,1440 x 3120,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",4900,"Onyx Black, Marble Grey, Cobalt Violet, Amber Yellow, Jade Green, Sandstone Orange, Sapphire Blue","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China,8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz) - USA/Canada/China,1/1/2024,0,513,medium price,Android,14,Large,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy S24+,569.95,512,12,1/24/2024,158.5 x 75.9 x 7.7 mm (6.24 x 2.99 x 0.30 in),196,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.7,1440 x 3120,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",4900,"Onyx Black, Marble Grey, Cobalt Violet, Amber Yellow, Jade Green, Sandstone Orange, Sapphire Blue","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China,8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz) - USA/Canada/China,1/1/2024,0,513,medium price,Android,14,Large,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy S24 Ultra,1219.99,512,12,1/24/2024,162.3 x 79 x 8.6 mm (6.39 x 3.11 x 0.34 in),232,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.8,1440 x 3120,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",5000,"Titanium Black, Titanium Gray, Titanium Violet, Titanium Yellow, Titanium Blue, Titanium Green, Titanium Orange","8K@24/30fps, 4K@30/60/120fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,0,505,medium price,Android,14,Large,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy S24 Ultra,1219.99,1000,12,1/24/2024,162.3 x 79 x 8.6 mm (6.39 x 3.11 x 0.34 in),232,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.8,1440 x 3120,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",5000,"Titanium Black, Titanium Gray, Titanium Violet, Titanium Yellow, Titanium Blue, Titanium Green, Titanium Orange","8K@24/30fps, 4K@30/60/120fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,0,505,medium price,Android,14,Large,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy S24 Ultra,1049.99,512,12,1/24/2024,162.3 x 79 x 8.6 mm (6.39 x 3.11 x 0.34 in),232,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.8,1440 x 3120,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",5000,"Titanium Black, Titanium Gray, Titanium Violet, Titanium Yellow, Titanium Blue, Titanium Green, Titanium Orange","8K@24/30fps, 4K@30/60/120fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,0,505,medium price,Android,14,Large,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy S24 Ultra,898.94,1000,12,1/24/2024,162.3 x 79 x 8.6 mm (6.39 x 3.11 x 0.34 in),232,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.8,1440 x 3120,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",5000,"Titanium Black, Titanium Gray, Titanium Violet, Titanium Yellow, Titanium Blue, Titanium Green, Titanium Orange","8K@24/30fps, 4K@30/60/120fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,0,505,medium price,Android,14,Large,7,Qualcomm,8-core,Adreno,under,8K
tecno,Tecno Spark 10 Pro,172.78,256,8,3/22/2023,168.4 x 76.2 x 8.4 mm (6.63 x 3.00 x 0.33 in),208,"IPS LCD, 90Hz",6.8,1080 x 2460,"Android 13, HIOS 12.6",1,"USB Type-C 2.0, OTG",5000,"Starry Black, Pearl White","1440p@30fps, 1080p@30fps",Mediatek MT6769H Helio G88 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,1/1/2023,0,396,medium price,Android,13,Large,2,Mediatek,Octa-core,Mali,side,1080p
tecno,Tecno Spark Go 2023,118.57,64,3,1/24/2023,163.9 x 75.5 x 8.9 mm (6.45 x 2.97 x 0.35 in),195.2122664,IPS LCD,6.6,720 x 1600,"Android 12, HIOS 12",0,"USB Type-C 2.0, OTG",5000,"Endless Black, Nebula Purple, Uyuni Blue, Skin Orange",1080p@30fps,Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,1/1/2023,0,267,medium price,Android,12,Large,4,Mediatek,,PowerVR,rear,1080p
tecno,Tecno Pova 6 Pro,496.78,256,12,4/4/2024,165.5 x 76.1 x 7.9 mm (6.52 x 3.00 x 0.31 in),198,"AMOLED, 120Hz, 1300 nits (peak)",6.78,1080 x 2436,"Android 14, HIOS 14",1,USB Type-C 2.0,6000,"Comet Green, Meteorite Grey","1440p@30fps, 1080p@30/60fps",Mediatek Dimensity 6080 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,393,medium price,Android,14,Super Large,2,Mediatek,Octa-core,Mali,under,1080p
tecno,Tecno Spark 10 5G,157.62,128,8,4/7/2023,164.4 x 75.5 x 8.4 mm (6.47 x 2.97 x 0.33 in),195.2122664,"IPS LCD, 90Hz",6.6,720 x 1612,"Android 13, HIOS 12.6",0,"USB Type-C 2.0, OTG",5000,"Black, Blue, White",1080p@30fps,Mediatek Dimensity 6020 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2023,0,267,medium price,Android,13,Large,3,Mediatek,Octa-core,Mali,side,1080p
tecno,Tecno Spark Go 2024,124.14,128,4,12/7/2023,163.7 x 75.6 x 8.6 mm (6.44 x 2.98 x 0.34 in),195.2122664,"IPS LCD, 90Hz",6.6,720 x 1612,"Android 13 (Go edition), HIOS 13",0,"USB Type-C, OTG",5000,"Mystery White, Alpenglow Gold, Magic Skin, Gravity Black",1080p@30fps,Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,1/1/2023,0,267,medium price,Android,13,Large,4,Unisoc,Octa-core,Mali,side,1080p
